NUM_FEATURES,Trial,BestTrainLoss,BestTrainAcc,Time
8,1051,0.06712088242416338,95.33799533799534,5.294965982437134
8,1052,0.06712088242416338,95.33799533799534,5.201213121414185
8,1053,0.06712088242416338,95.33799533799534,5.284239053726196
8,1054,0.06712088242416338,95.33799533799534,5.213252782821655
8,1055,0.06712088242416338,95.33799533799534,5.244595050811768
8,1056,0.06712088242416338,95.33799533799534,5.1929240226745605
8,1057,0.06712088242416338,95.33799533799534,5.183058977127075
8,1058,0.06712088242416338,95.33799533799534,5.309656858444214
8,1059,0.06712088242416338,95.33799533799534,5.26007604598999
8,1060,0.06712088242416338,95.33799533799534,5.279783010482788
8,1061,0.06712088242416338,95.33799533799534,5.2349629402160645
8,1062,0.06712088242416338,95.33799533799534,5.255868911743164
8,1063,0.06712088242416338,95.33799533799534,5.182342052459717
8,1064,0.06712088242416338,95.33799533799534,5.274554252624512
8,1065,0.06712088242416338,95.33799533799534,5.232918739318848
8,1066,0.06712088242416338,95.33799533799534,5.199341058731079
8,1067,0.06712088242416338,95.33799533799534,5.290843963623047
8,1068,0.06712088242416338,95.33799533799534,5.293852090835571
8,1069,0.06712088242416338,95.33799533799534,5.293223857879639
8,1070,0.06712088242416338,95.33799533799534,5.183771133422852
8,1071,0.06712088242416338,95.33799533799534,5.161933660507202
8,1072,0.06712088242416338,95.33799533799534,5.1732611656188965
8,1073,0.06712088242416338,95.33799533799534,5.2884743213653564
8,1074,0.06712088242416338,95.33799533799534,5.224228858947754
8,1075,0.06712088242416338,95.33799533799534,5.316123723983765
8,1076,0.06712088242416338,95.33799533799534,5.312080144882202
8,1077,0.06712088242416338,95.33799533799534,5.198107004165649
8,1078,0.06712088242416338,95.33799533799534,5.2585930824279785
8,1079,0.06712088242416338,95.33799533799534,5.223180055618286
8,1080,0.06712088242416338,95.33799533799534,5.271631240844727
8,1081,0.06712088242416338,95.33799533799534,5.219016790390015
8,1082,0.06712088242416338,95.33799533799534,5.2369420528411865
8,1083,0.06712088242416338,95.33799533799534,5.266972064971924
8,1084,0.06712088242416338,95.33799533799534,5.291783094406128
8,1085,0.06712088242416338,95.33799533799534,5.207702159881592
8,1086,0.06712088242416338,95.33799533799534,5.3011791706085205
8,1087,0.06712088242416338,95.33799533799534,5.284794092178345
8,1088,0.06712088242416338,95.33799533799534,5.2866737842559814
8,1089,0.06712088242416338,95.33799533799534,5.180158853530884
8,1090,0.06712088242416338,95.33799533799534,5.295166015625
8,1091,0.06712088242416338,95.33799533799534,5.243156909942627
8,1092,0.06712088242416338,95.33799533799534,5.208193063735962
8,1093,0.06712088242416338,95.33799533799534,5.258234977722168
8,1094,0.06712088242416338,95.33799533799534,5.29609489440918
8,1095,0.06712088242416338,95.33799533799534,5.269402980804443
8,1096,0.06712088242416338,95.33799533799534,5.188225030899048
8,1097,0.06712088242416338,95.33799533799534,5.2807910442352295
8,1098,0.06712088242416338,95.33799533799534,5.175468921661377
8,1099,0.06712088242416338,95.33799533799534,5.281771898269653
8,1100,0.06712088242416338,95.33799533799534,5.2829930782318115
8,1101,0.06712088242416338,95.33799533799534,5.263936996459961
8,1102,0.06712088242416338,95.33799533799534,5.255906105041504
8,1103,0.06712088242416338,95.33799533799534,5.206836938858032
8,1104,0.06712088242416338,95.33799533799534,5.197158336639404
8,1105,0.06712088242416338,95.33799533799534,5.184777021408081
8,1106,0.06712088242416338,95.33799533799534,5.27451491355896
8,1107,0.06712088242416338,95.33799533799534,5.2631800174713135
8,1108,0.06712088242416338,95.33799533799534,5.289309024810791
8,1109,0.06712088242416338,95.33799533799534,5.2410948276519775
8,1110,0.06712088242416338,95.33799533799534,5.249192953109741
8,1111,0.06712088242416338,95.33799533799534,5.340207815170288
8,1112,0.06712088242416338,95.33799533799534,5.316219091415405
8,1113,0.06712088242416338,95.33799533799534,5.2717201709747314
8,1114,0.06712088242416338,95.33799533799534,5.239830017089844
8,1115,0.06712088242416338,95.33799533799534,5.274816036224365
8,1116,0.06712088242416338,95.33799533799534,5.2613441944122314
8,1117,0.06712088242416338,95.33799533799534,5.28945517539978
8,1118,0.06712088242416338,95.33799533799534,5.281010866165161
8,1119,0.06712088242416338,95.33799533799534,5.281045913696289
8,1120,0.06712088242416338,95.33799533799534,5.163911819458008
8,1121,0.06712088242416338,95.33799533799534,5.204822063446045
8,1122,0.06712088242416338,95.33799533799534,5.185835123062134
8,1123,0.06712088242416338,95.33799533799534,5.261680841445923
8,1124,0.06712088242416338,95.33799533799534,5.300961971282959
8,1125,0.06712088242416338,95.33799533799534,5.27682089805603
8,1126,0.06712088242416338,95.33799533799534,5.195096015930176
8,1127,0.06712088242416338,95.33799533799534,5.380359888076782
8,1128,0.06712088242416338,95.33799533799534,5.204880952835083
8,1129,0.06712088242416338,95.33799533799534,5.297060966491699
8,1130,0.06712088242416338,95.33799533799534,5.345688104629517
8,1131,0.06712088242416338,95.33799533799534,5.262355089187622
8,1132,0.06712088242416338,95.33799533799534,5.249735116958618
8,1133,0.06712088242416338,95.33799533799534,5.275352954864502
8,1134,0.06712088242416338,95.33799533799534,5.197636842727661
8,1135,0.06712088242416338,95.33799533799534,5.309221267700195
8,1136,0.06712088242416338,95.33799533799534,5.2940590381622314
8,1137,0.06712088242416338,95.33799533799534,5.173649072647095
8,1138,0.06712088242416338,95.33799533799534,5.220034837722778
8,1139,0.06712088242416338,95.33799533799534,5.2889320850372314
8,1140,0.06712088242416338,95.33799533799534,5.323535919189453
8,1141,0.06712088242416338,95.33799533799534,5.211477041244507
8,1142,0.06712088242416338,95.33799533799534,5.253159046173096
8,1143,0.06712088242416338,95.33799533799534,5.179425954818726
8,1144,0.06712088242416338,95.33799533799534,5.255187034606934
8,1145,0.06712088242416338,95.33799533799534,5.252726078033447
8,1146,0.06712088242416338,95.33799533799534,5.3064491748809814
8,1147,0.06712088242416338,95.33799533799534,5.342227935791016
8,1148,0.06712088242416338,95.33799533799534,5.311814069747925
8,1149,0.06712088242416338,95.33799533799534,5.267879009246826
8,1150,0.06712088242416338,95.33799533799534,5.184765100479126
8,1151,0.06712088242416338,95.33799533799534,5.330834865570068
8,1152,0.06712088242416338,95.33799533799534,5.326159954071045
8,1153,0.06712088242416338,95.33799533799534,5.34517502784729
8,1154,0.06712088242416338,95.33799533799534,5.351377248764038
8,1155,0.06712088242416338,95.33799533799534,5.25751805305481
8,1156,0.06712088242416338,95.33799533799534,5.235786199569702
8,1157,0.06712088242416338,95.33799533799534,5.2288830280303955
8,1158,0.06712088242416338,95.33799533799534,5.286731958389282
8,1159,0.06712088242416338,95.33799533799534,5.273008108139038
8,1160,0.06712088242416338,95.33799533799534,5.354582071304321
8,1161,0.06712088242416338,95.33799533799534,5.207617998123169
8,1162,0.06712088242416338,95.33799533799534,5.260270118713379
8,1163,0.06712088242416338,95.33799533799534,5.249413967132568
8,1164,0.06712088242416338,95.33799533799534,5.23157000541687
8,1165,0.06712088242416338,95.33799533799534,5.246170997619629
8,1166,0.06712088242416338,95.33799533799534,5.266982316970825
8,1167,0.06712088242416338,95.33799533799534,5.290262937545776
8,1168,0.06712088242416338,95.33799533799534,5.262008190155029
8,1169,0.06712088242416338,95.33799533799534,5.229252815246582
8,1170,0.06712088242416338,95.33799533799534,5.290497064590454
8,1171,0.06712088242416338,95.33799533799534,5.17090368270874
8,1172,0.06712088242416338,95.33799533799534,5.358749866485596
8,1173,0.06712088242416338,95.33799533799534,5.296921730041504
8,1174,0.06712088242416338,95.33799533799534,5.2737908363342285
8,1175,0.06712088242416338,95.33799533799534,5.177583932876587
8,1176,0.06712088242416338,95.33799533799534,5.264232873916626
8,1177,0.06712088242416338,95.33799533799534,5.279939889907837
8,1178,0.06712088242416338,95.33799533799534,5.253895282745361
8,1179,0.06712088242416338,95.33799533799534,5.337244987487793
8,1180,0.06712088242416338,95.33799533799534,5.310508966445923
8,1181,0.06712088242416338,95.33799533799534,5.283210039138794
8,1182,0.06712088242416338,95.33799533799534,5.280853986740112
8,1183,0.06712088242416338,95.33799533799534,5.26718807220459
8,1184,0.06712088242416338,95.33799533799534,5.282391786575317
8,1185,0.06712088242416338,95.33799533799534,5.253607749938965
8,1186,0.06712088242416338,95.33799533799534,5.213125944137573
8,1187,0.06712088242416338,95.33799533799534,5.2588841915130615
8,1188,0.06712088242416338,95.33799533799534,5.2773377895355225
8,1189,0.06712088242416338,95.33799533799534,5.259212017059326
8,1190,0.06712088242416338,95.33799533799534,5.251879930496216
8,1191,0.06712088242416338,95.33799533799534,5.211116075515747
8,1192,0.06712088242416338,95.33799533799534,5.18361496925354
8,1193,0.06712088242416338,95.33799533799534,5.146857976913452
8,1194,0.06712088242416338,95.33799533799534,5.165137052536011
8,1195,0.06712088242416338,95.33799533799534,5.18337607383728
8,1196,0.06712088242416338,95.33799533799534,5.1515257358551025
8,1197,0.06712088242416338,95.33799533799534,5.253291130065918
8,1198,0.06712088242416338,95.33799533799534,5.245534181594849
8,1199,0.06712088242416338,95.33799533799534,5.232592821121216
8,1200,0.06712088242416338,95.33799533799534,5.251986980438232
