NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
3,3,0.023257597411672274,98.33333333333333,96.66666666666667,96.65831244778612,96.96969696969697,96.66666666666667,0.95,0.9515873026942034,"[[1.5174866914749146, 0.27366068959236145, 1.1111392974853516], [2.0312976837158203, -0.2059444934129715, 0.6114121079444885], [1.1949000358581543, -0.580359935760498, 0.8515584468841553], [-1.0922361612319946, -0.8411272764205933, 1.8938428163528442], [-0.3749496340751648, 0.015670208260416985, 0.9813820123672485], [-0.5612922310829163, -0.5196387767791748, -0.49774423241615295]]",3.8910152912139893
