NUM_FEATURES,Trial,BestTrainLoss,BestTrainAcc,Time
4,3001,0.44857526024182637,46.666666666666664,4.90529203414917
4,3002,0.44857526024182637,46.666666666666664,4.885059833526611
4,3003,0.44857526024182637,46.666666666666664,4.813662052154541
4,3004,0.44857526024182637,46.666666666666664,4.85483980178833
4,3005,0.44857526024182637,46.666666666666664,4.886198043823242
4,3006,0.44857526024182637,46.666666666666664,4.903228044509888
4,3007,0.44857526024182637,46.666666666666664,4.869843244552612
4,3008,0.44857526024182637,46.666666666666664,4.8810060024261475
4,3009,0.44857526024182637,46.666666666666664,4.879384994506836
4,3010,0.44857526024182637,46.666666666666664,4.863505840301514
4,3011,0.44857526024182637,46.666666666666664,4.861268997192383
4,3012,0.44857526024182637,46.666666666666664,4.905349969863892
4,3013,0.44857526024182637,46.666666666666664,4.893513202667236
4,3014,0.44857526024182637,46.666666666666664,4.895783185958862
4,3015,0.44857526024182637,46.666666666666664,4.916818141937256
4,3016,0.44857526024182637,46.666666666666664,4.914792060852051
4,3017,0.44857526024182637,46.666666666666664,4.905110836029053
4,3018,0.44857526024182637,46.666666666666664,4.89113712310791
4,3019,0.44857526024182637,46.666666666666664,4.882401943206787
4,3020,0.44857526024182637,46.666666666666664,4.869515895843506
4,3021,0.44857526024182637,46.666666666666664,4.886941909790039
4,3022,0.44857526024182637,46.666666666666664,4.892218112945557
4,3023,0.44857526024182637,46.666666666666664,4.846889019012451
4,3024,0.44857526024182637,46.666666666666664,4.89243483543396
4,3025,0.44857526024182637,46.666666666666664,4.906929969787598
4,3026,0.44857526024182637,46.666666666666664,4.897886276245117
4,3027,0.44857526024182637,46.666666666666664,4.824455976486206
4,3028,0.44857526024182637,46.666666666666664,4.886286973953247
4,3029,0.44857526024182637,46.666666666666664,4.8538031578063965
4,3030,0.44857526024182637,46.666666666666664,4.87640380859375
4,3031,0.44857526024182637,46.666666666666664,4.89365291595459
4,3032,0.44857526024182637,46.666666666666664,4.895535230636597
4,3033,0.44857526024182637,46.666666666666664,4.8632121086120605
4,3034,0.44857526024182637,46.666666666666664,4.909682273864746
4,3035,0.44857526024182637,46.666666666666664,4.901294231414795
4,3036,0.44857526024182637,46.666666666666664,4.890317916870117
4,3037,0.44857526024182637,46.666666666666664,4.883449077606201
4,3038,0.44857526024182637,46.666666666666664,4.911891937255859
4,3039,0.44857526024182637,46.666666666666664,4.846576929092407
4,3040,0.44857526024182637,46.666666666666664,4.919087886810303
4,3041,0.44857526024182637,46.666666666666664,4.896956920623779
4,3042,0.44857526024182637,46.666666666666664,4.8748719692230225
4,3043,0.44857526024182637,46.666666666666664,4.83903694152832
4,3044,0.44857526024182637,46.666666666666664,4.8616108894348145
4,3045,0.44857526024182637,46.666666666666664,4.8903539180755615
4,3046,0.44857526024182637,46.666666666666664,4.880511283874512
4,3047,0.44857526024182637,46.666666666666664,4.889605283737183
4,3048,0.44857526024182637,46.666666666666664,4.898451805114746
4,3049,0.44857526024182637,46.666666666666664,4.883459091186523
4,3050,0.44857526024182637,46.666666666666664,4.879366159439087
