NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
4,4,0.026615347092350323,97.5,100.0,100.0,100.0,100.0,1.0,1.0,"[[-0.03164937347173691, -0.36502978205680847, -0.3069624602794647, -0.6777415871620178], [0.4257067143917084, 1.0352942943572998, 0.7969626784324646, 0.6220378875732422], [-0.7612864375114441, -0.9343060851097107, 0.03288433328270912, -0.7892736196517944], [-1.2245862483978271, -0.86179518699646, -0.32246318459510803, 1.100828766822815], [-1.0381402969360352, -0.06191262975335121, 1.0016621351242065, 0.1871715784072876], [-0.3349640965461731, -0.9548090100288391, 0.3415584862232208, -0.6176385879516602]]",5.102930068969727
