NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,7,0.09710192116243499,0.1115875169634819,88.39285714285714,87.14285714285714,87.04769736842105,88.26745164003364,87.14285714285714,0.7428571428571429,0.754019227735464,216.99231696128845
