NUM_FEATURES,NUM_PARAMS,LAYERS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,4,9,0.13564347515711972,0.18976962704349448,87.41258741258741,77.77777777777779,76.94475293805633,79.63725490196079,77.96653796653797,0.6670947855124583,0.6833242394486814,11.291239023208618
