NUM_FEATURES,NUM_PARAMS,LAYERS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,4,10,0.11580973603091874,0.18344493017152505,89.97668997668997,86.11111111111111,85.94961763382817,86.35964912280701,86.04962104962105,0.7914521112255407,0.7936023414841179,11.701650857925415
