NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
7,4,0.11804537838086104,89.5104895104895,87.96296296296296,87.97373163044804,88.24074074074075,87.9029029029029,0.8192584963954685,0.8202103225260187,"[[0.9557666778564453, 0.9898642301559448, -0.6558836102485657, -1.3127254247665405], [-0.724520742893219, 0.34709811210632324, 0.2354297637939453, -1.6546870470046997]]",3.3516690731048584
