NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
5,5,0.025858163221420108,0.038525123011182855,99.53379953379954,97.22222222222221,97.22222222222221,97.27227227227228,97.27227227227226,0.9583440473129339,0.958837149472601,10.411253213882446
