Epoch,TrainLossAvg,TestLossAvg
0,0.025150692602728075,0.036314964225446736
1,0.024500912244242806,0.03627784253546485
2,0.024182083037419196,0.035847603929815466
3,0.023836286816667843,0.03532707939545313
4,0.023644890184655334,0.03482965414446813
5,0.02326783116707157,0.03471672031338568
6,0.023068294606425545,0.03448725126131817
7,0.02288778561291161,0.033336867957755374
8,0.02267160901847558,0.03321160120820558
9,0.022616717842839536,0.03418509489684193
10,0.022450756609422483,0.033025477909379534
11,0.022205151213736802,0.03271141006714768
12,0.02205521136626497,0.032949441147071344
13,0.022097412857177097,0.03212725088276245
14,0.0218411170679963,0.03228709384523056
15,0.02168195052094115,0.031156053283700236
16,0.021572490515825632,0.0320233137657245
17,0.02156657823697948,0.031959160058586684
18,0.021359523506466048,0.03137900224990315
19,0.02130842663017742,0.03184781423597424
20,0.021181025705137455,0.03131074085831642
21,0.02108584877129618,0.03099348030432507
22,0.02102754112237539,0.03102540700799889
23,0.020990767985113436,0.03179619564778275
24,0.020901399184808586,0.030879468346635502
25,0.020814556715302256,0.030776129690585314
26,0.020770932684515738,0.030994533181742386
27,0.020789032769422015,0.03116683206624455
28,0.020713130398577466,0.03013036089638869
29,0.02062871865928173,0.030907195613340096
30,0.020661657830235703,0.03021686627633042
31,0.020765568739745444,0.03111412534835162
32,0.020607365000046493,0.031457002378172345
33,0.020601497359556475,0.030337605970325292
34,0.020532497424102607,0.030681401284204587
35,0.02054672209341904,0.030723775909454736
36,0.020557877898546226,0.029541325375989632
37,0.02052342488337091,0.030602416506520024
38,0.02049940047321064,0.030336461478361377
39,0.02069469589071396,0.030122612844462746
40,0.02040894461756611,0.030523872968775255
41,0.02038637703905503,0.03035936953017005
42,0.020471341617075436,0.029896926548745897
43,0.02038388265978484,0.029931325603414466
44,0.020370444447878912,0.03036250353411392
45,0.020359537453501376,0.02963887389611315
46,0.02040356631653431,0.029807248601207027
47,0.020394995767353992,0.030245791499813397
48,0.020356776700778442,0.029747196852608963
49,0.020416410526994503,0.030593022083242733
50,0.020371040047118157,0.029595369611073424
51,0.020302850012786876,0.029814752508644706
52,0.020378328959668155,0.029651770161257848
53,0.020371442144011563,0.029512563306424353
54,0.02042214529011355,0.030070795505135146
55,0.02037502558671789,0.029988035835601664
56,0.020353293984190567,0.029430851754215028
57,0.020457307773366535,0.030029867879218526
58,0.02032896290622252,0.029389286206828222
59,0.020323269173398717,0.029426484748169227
60,0.02029479723119791,0.029348615418981622
61,0.020443435259041808,0.0305997120147502
62,0.020460377458161684,0.028894475902672166
63,0.02035415150650662,0.029949471009550272
64,0.020381575749887453,0.0295837609856217
65,0.020396812992617662,0.029117963863191782
66,0.02044840816121835,0.029601711572872266
67,0.020316696015896498,0.029779065883270017
68,0.02047546690716332,0.02947530391867514
69,0.020422674771962745,0.02948939641592679
70,0.020351550457152454,0.029766604994182235
71,0.020338361731150768,0.029556368719096535
72,0.02037501381601626,0.02924811108796685
73,0.020311432028740715,0.029685428917959885
74,0.020356459191420696,0.029582574894582783
75,0.0204042706091504,0.030347925024452032
76,0.02046341775527923,0.029992763366964128
77,0.020304814124336608,0.029402788383541285
78,0.02032549159345163,0.030001486686092836
79,0.02034860237182437,0.030068975355890062
80,0.020341380570943538,0.030171260582628073
81,0.020409710249388136,0.029639321413856966
82,0.02039239902075354,0.03047108450145633
83,0.020376498185723395,0.028896563375989597
84,0.02034551930116676,0.0299573367530549
85,0.020292120041338714,0.029643886550157157
86,0.020423879527805985,0.03056188348542761
87,0.020395348043916944,0.029656895884761104
88,0.020381939115484693,0.029594426767693624
89,0.02030520795004351,0.03008681728884026
90,0.02032550967500343,0.029613648644751973
91,0.020311895614633195,0.029155158265321342
92,0.020307905403224184,0.029942611922268516
93,0.020307748663154514,0.029444410845085426
94,0.020291419309023378,0.029469281503999675
95,0.020356509656512933,0.029517671369292117
96,0.020389531124687138,0.03030528190235297
97,0.020371239593291617,0.02908641927772098
98,0.02036383872882122,0.030486321559658757
99,0.020359690136130735,0.029509083057443302
100,0.02035003871437692,0.029437999482508057
101,0.020295484890262564,0.029591387137770653
102,0.020357870433852943,0.029614037592653877
103,0.020387555409596237,0.029618592518899176
104,0.020338067915160338,0.02997186855861434
105,0.020347224118617866,0.02936760494830432
106,0.020358724515268576,0.029492120706924686
107,0.020309042914972437,0.029801115186678037
108,0.020427206887197104,0.02925465235279666
109,0.020429766161632147,0.03007813825927399
110,0.020335623390955248,0.02936945696947751
111,0.020323215204449522,0.02932582160940877
112,0.02032100198690569,0.02981187768832401
113,0.02036921488933074,0.028880673978063796
114,0.02037301367378874,0.029776498882306948
115,0.020331859484419124,0.029692592375256396
116,0.02030369538232024,0.029366581597261958
117,0.020342430230099837,0.029757802616114968
118,0.020427539510465723,0.0291943178270702
119,0.020324806354957304,0.02913870800424505
120,0.02033234911260905,0.02973936594746731
121,0.020385269527182434,0.02981266441444556
122,0.0203790872733354,0.029546480556880986
123,0.020344544406155327,0.028764671749538846
124,0.020332465148020736,0.029235395913322765
125,0.020352533681965098,0.029081552599867184
126,0.02034547562018419,0.029531694603738962
127,0.020327816775941348,0.02891457646533295
128,0.020381204584192285,0.029971167790117086
129,0.020528991956324565,0.02845024938384692
130,0.02042127760791487,0.029429671458072133
131,0.020392790831851238,0.029822865708006754
132,0.020333111306787024,0.029014364367833844
133,0.02033054495842515,0.02936207109855281
134,0.02035884409361369,0.029714953913180915
135,0.020330270808754547,0.029825824071411735
136,0.02031570191914107,0.029708252529855126
137,0.02035118972921705,0.028701943724795623
138,0.020318040255205335,0.029155374608106084
139,0.020312604798320984,0.029333450521032017
140,0.02031250789084218,0.029316160344967136
141,0.02032795523256411,0.029845386674558674
142,0.020293660754976156,0.029322789154118963
143,0.020325869890602873,0.02939776869283782
144,0.020310517808635197,0.02929705953984349
145,0.020305248255253115,0.028796913654164032
146,0.020297655223549663,0.02925395620641885
147,0.020338095768000972,0.02920523072006526
148,0.0204023078110043,0.03057222178688756
149,0.02038598434439489,0.029224966066303076
150,0.020355709504970027,0.02935996713737647
151,0.02031260715810569,0.029905773009415024
152,0.0203732743963495,0.029198028354181185
153,0.020366715903378727,0.029831413869504577
154,0.02029166416219481,0.0293347143602592
155,0.020298354470959075,0.029834681983899186
156,0.020390312966732157,0.028805702096886106
157,0.020339638685117234,0.02925605540750203
158,0.020367263549274497,0.02941448745076303
159,0.02039009136840319,0.02896849259182259
160,0.020467940379272808,0.03030852055935948
161,0.0204090182919116,0.030015097379132553
162,0.020382997087074882,0.02898688214244666
163,0.02033456976336616,0.029994931140983547
164,0.02035717737029517,0.029268940565762697
165,0.02032514120124298,0.03010236527080889
166,0.020331134524691354,0.02869260000685851
167,0.02037553925562155,0.029945727161787176
168,0.020378517494960266,0.02909613642151709
169,0.020352867304940115,0.029504684593390534
170,0.020294108999011677,0.02935843190385236
171,0.02029972816090206,0.02873529928425948
172,0.020355892426275706,0.029378209470046893
173,0.020351736434021127,0.028974085149389726
174,0.020325578306313163,0.029214042135410838
175,0.020361250505233422,0.028935258380240865
176,0.020297476435666317,0.029363210347515566
177,0.02038752041444495,0.0302356392559078
178,0.020311487434835702,0.029055305722135084
179,0.020318042430462258,0.02967348867268474
180,0.020320199360519577,0.029533922465311155
181,0.020338484848087483,0.029289210974066344
182,0.020324688411311253,0.029356854312397814
183,0.020345078881109233,0.028697553401192028
184,0.02037542099285098,0.029575793003594433
185,0.02030429372125433,0.030011380367256976
186,0.02039540278137008,0.028930826871483413
187,0.02032256028061355,0.029339707008114568
188,0.02033833357004019,0.02937874963714017
189,0.02041743330588013,0.02900037279835454
190,0.020325438421228272,0.029371046150724094
191,0.020514400827856886,0.028593078186666523
192,0.020474369566027936,0.03055353290228932
193,0.020381292540988166,0.029167139281829197
194,0.02039139186811475,0.028848817434023927
195,0.020299365283760713,0.028952874450220004
196,0.02032505750378251,0.029092668521183508
197,0.020302355024607588,0.0288684055623081
198,0.020281309908850766,0.02935111170841588
199,0.020311270727578438,0.028907313597974955
