NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,7,0.04652703278166153,0.07213626950289365,98.6013986013986,92.5925925925926,92.58830258830258,92.68170426065163,92.58830258830258,0.8888888888888888,0.8893464010369387,18.095955848693848
