NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,5,0.05671787459081981,0.07754309199474475,97.9020979020979,94.44444444444444,94.39935587761674,94.73319473319474,94.54311454311454,0.9167202159105513,0.9189652826964851,18.04474711418152
