Epoch,train_loss,train_acc
0,0.027440760701477943,99.3006993006993
1,0.027306281638034297,99.53379953379954
2,0.027194809932739306,99.53379953379954
3,0.027078394484999296,99.53379953379954
4,0.026966770424883126,99.53379953379954
5,0.026867063290554605,99.53379953379954
6,0.026777296103450247,99.53379953379954
7,0.026682812616333262,99.53379953379954
8,0.026602505038694275,99.76689976689977
9,0.02652043059016719,99.76689976689977
10,0.02645099071876986,99.76689976689977
11,0.02638395418063466,99.76689976689977
12,0.026312611606362817,99.76689976689977
13,0.02625370680599849,99.76689976689977
14,0.026204946895926704,99.76689976689977
15,0.026148851057796768,99.76689976689977
16,0.026092864373277673,99.76689976689977
17,0.026038654782485852,99.76689976689977
18,0.025988242308889235,99.76689976689977
19,0.025942226702516728,99.76689976689977
20,0.025895393907259673,99.76689976689977
21,0.025847536565992105,99.76689976689977
22,0.02580452758150223,99.76689976689977
23,0.025760579593740143,99.76689976689977
24,0.02571888042435849,99.76689976689977
25,0.02568276787050815,99.76689976689977
26,0.025643436117683882,99.76689976689977
27,0.02561173588037491,99.76689976689977
28,0.025571964763643304,99.76689976689977
29,0.025540917514799498,99.76689976689977
30,0.025507709349012805,99.76689976689977
31,0.025474270962022403,99.76689976689977
32,0.025433038719571553,99.76689976689977
33,0.025402739040536203,99.76689976689977
34,0.025368895288339723,99.76689976689977
35,0.025343406402738224,99.76689976689977
36,0.025312144357042436,99.76689976689977
37,0.025284853822493052,99.76689976689977
38,0.02525675242076387,99.76689976689977
39,0.025230286095838446,99.76689976689977
40,0.025207953227983488,99.76689976689977
41,0.02518303129639659,99.76689976689977
42,0.025161012668501247,99.76689976689977
43,0.025136903670805316,99.76689976689977
44,0.025107508154025862,99.76689976689977
45,0.025084196029791048,99.76689976689977
46,0.025062099628862522,99.76689976689977
47,0.025041324605336,99.76689976689977
48,0.025022034804686243,99.76689976689977
49,0.025000521891461663,99.76689976689977
50,0.02497990557485388,99.76689976689977
51,0.02496037753364006,99.76689976689977
52,0.0249447785491571,99.76689976689977
53,0.024926996883221995,99.76689976689977
54,0.024910496526109032,99.76689976689977
