NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
3,8,0.023332514183622012,98.59154929577466,94.44444444444444,94.5152625152625,94.4055944055944,95.23809523809524,0.9164733178654292,0.9196796483051292,"[[0.7442627549171448, 0.26471656560897827, -0.8962520956993103, 0.27131983637809753, -0.31321871280670166, -0.48875606060028076, -1.3300933837890625, -1.0173015594482422], [-0.6537196636199951, 0.8324000239372253, -0.5212825536727905, -0.8960285186767578, -0.0648353174328804, -0.06399502605199814, -0.3146510124206543, -0.8173421621322632], [0.46545732021331787, -0.14362113177776337, -0.7009555697441101, 0.29134640097618103, 0.27824723720550537, -0.6108006238937378, 1.2738070487976074, -0.9718170166015625], [0.34360361099243164, -0.8905714750289917, 0.008113490417599678, -0.30327174067497253, -0.7803248167037964, 0.46990421414375305, -0.19834865629673004, -0.2700731158256531], [-1.0292562246322632, 0.043100755661726, 0.2945815920829773, -0.6951196789741516, 0.5846888422966003, -0.7247101664543152, -0.13691513240337372, 0.34661415219306946], [0.25662627816200256, -0.07752082496881485, 1.061393141746521, 0.8295280933380127, 0.49812620878219604, -0.6545400619506836, -0.5569427609443665, 0.022873522713780403]]",8.451811075210571
