NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,5,0.03252850268298472,0.07021998055279255,100.0,94.44444444444444,94.5152625152625,94.4055944055944,95.23809523809524,0.9164733178654292,0.9196796483051292,22.564823865890503
