NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
5,8,0.0272866232241963,0.06450040948887666,99.29577464788733,97.22222222222221,97.17813051146385,96.96969696969697,97.61904761904762,0.958139534883721,0.9592607977258563,22.253169059753418
