NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
4,5,0.03078817959192773,0.08145367995732361,99.29577464788733,88.88888888888889,89.06371406371406,88.88888888888889,90.07936507936508,0.8333333333333334,0.8372183582789213,21.49809980392456
