Epoch,train_loss,train_acc
0,0.029540155502692074,100.0
1,0.0295385831416073,100.0
2,0.029536860286664794,100.0
3,0.029535164243318666,100.0
4,0.02953340758530187,100.0
5,0.029531660424151892,100.0
6,0.029529843820442617,100.0
7,0.029527715997586787,100.0
8,0.02952541683761167,100.0
9,0.029523094801205983,100.0
10,0.029520723050538922,100.0
11,0.02951822713227339,100.0
12,0.029515526139400373,100.0
13,0.029512664145776923,100.0
14,0.029510268180722922,100.0
15,0.029507303820319578,100.0
16,0.02950427355900617,100.0
17,0.0295011377040769,100.0
18,0.02949783470953854,100.0
19,0.029494570541969488,100.0
20,0.029491651278566306,100.0
21,0.029487750479872798,100.0
22,0.029484123699891736,100.0
23,0.02948041732462359,100.0
24,0.029476732592767393,100.0
25,0.02947284559338865,100.0
26,0.029468992803718,100.0
27,0.029465049085482746,100.0
28,0.029461188714059307,100.0
29,0.02945689122441789,100.0
30,0.029452447845062738,100.0
31,0.029448132804581816,100.0
32,0.02944381988909043,100.0
33,0.02943959883348623,100.0
34,0.029434787817824055,100.0
35,0.029430059821043218,100.0
36,0.029425437076830527,100.0
37,0.029420527196686034,100.0
38,0.029415566697192023,100.0
39,0.02941091657734253,100.0
40,0.029405264892208745,100.0
41,0.029399516244589443,100.0
42,0.029393745192759474,100.0
43,0.0293885517183324,100.0
44,0.029382781506004468,100.0
45,0.02937708614053021,100.0
46,0.029371518221959263,100.0
47,0.02936594437440516,100.0
48,0.02936003527695864,100.0
49,0.029354114505186886,100.0
50,0.02934798202149465,100.0
51,0.02934252759310561,100.0
52,0.02933742824784467,100.0
53,0.029332442235359003,100.0
54,0.029326812193637163,100.0
55,0.02932049087445501,100.0
56,0.029314668849110603,100.0
57,0.029309208491738414,100.0
58,0.029303398481766944,100.0
59,0.029297088915613334,100.0
60,0.02929034446116904,100.0
61,0.029283838949992622,100.0
62,0.02927761320287073,100.0
63,0.029270706094906365,100.0
64,0.029263096717251857,100.0
65,0.02925459862175122,100.0
66,0.029247322080420777,100.0
67,0.02923990069875415,100.0
68,0.02923325506944052,100.0
69,0.02922593382462649,100.0
70,0.029217928280712853,100.0
71,0.029210273806058184,100.0
72,0.029201601212188392,100.0
73,0.029193068998800198,100.0
74,0.029185403768025652,100.0
75,0.029177777652799244,100.0
76,0.029169745821978003,100.0
77,0.0291620268893074,100.0
78,0.02915400198437798,100.0
79,0.029146290685929045,100.0
80,0.029137793115117182,100.0
81,0.02912941123818008,100.0
82,0.029121204659762517,100.0
83,0.029112545169994865,100.0
84,0.02910433082618344,100.0
85,0.029096252402999033,100.0
86,0.029088422446183756,100.0
87,0.02908051326136354,100.0
88,0.029072719140791556,100.0
89,0.029063699478414695,100.0
90,0.02905410677719284,100.0
91,0.029046157978370155,100.0
92,0.029037708600222225,100.0
93,0.029028014135612568,100.0
94,0.029019509192923426,100.0
95,0.02900920522359895,100.0
96,0.028998981951407984,100.0
97,0.028989939438834995,100.0
98,0.028981616169634,100.0
99,0.02897323326955379,100.0
100,0.02896424477369013,100.0
101,0.02895458505659456,100.0
102,0.028945037806537788,100.0
103,0.02893616075456982,100.0
104,0.028927702404243846,100.0
105,0.02892012421933698,100.0
106,0.028911520162938346,100.0
107,0.028902548509584347,100.0
108,0.02889501529050545,100.0
109,0.028886394890051494,100.0
110,0.028878264102927396,100.0
111,0.028870551151708817,100.0
112,0.028861690155217345,100.0
113,0.028853693058792974,100.0
114,0.0288457933183707,100.0
115,0.02883737138144567,100.0
116,0.028829890237727637,100.0
117,0.02882229481679453,100.0
118,0.028815042857133166,100.0
119,0.028808177619333,100.0
120,0.0288007093042555,100.0
121,0.0287942395112674,100.0
122,0.028785944535908565,100.0
123,0.02877797417237725,100.0
124,0.02876983997477612,100.0
125,0.02876257980373544,100.0
126,0.028754050541721598,100.0
127,0.028745539197829406,100.0
128,0.028737715720920494,100.0
129,0.028729867583639185,100.0
130,0.028722641333727768,100.0
131,0.02871556986700481,100.0
132,0.028707693527701875,100.0
133,0.02870010770857334,100.0
134,0.028692930569531212,100.0
135,0.02868403022138166,100.0
136,0.028675524439190477,100.0
137,0.02866786269759628,100.0
138,0.02866055737708656,100.0
139,0.028652994985311802,100.0
140,0.028644714032260463,100.0
141,0.028637201197340454,100.0
142,0.028630486676390742,100.0
143,0.028624360174150536,100.0
144,0.028617584815537427,100.0
145,0.02861074473656399,100.0
146,0.028603951958283573,100.0
147,0.028596432328643933,100.0
148,0.02858916848478183,100.0
149,0.028582573396114395,100.0
150,0.0285752121306641,100.0
151,0.02856808940184788,100.0
152,0.02856120000212965,100.0
153,0.028554277756894137,100.0
154,0.028547953997909183,100.0
155,0.028541350789682965,100.0
156,0.028534020048002123,100.0
157,0.028527421824319263,100.0
158,0.02852016251901506,100.0
159,0.028513500676818297,100.0
160,0.028506941253870304,100.0
161,0.028500157342830176,100.0
162,0.028493302756212126,100.0
163,0.02848621811980093,100.0
164,0.028479829246939068,100.0
165,0.028472821529902204,100.0
166,0.028465547743187825,100.0
167,0.028458370971427838,100.0
168,0.02845160558190144,100.0
169,0.028443457348875597,100.0
170,0.028435984600177953,100.0
171,0.02842921572147121,100.0
172,0.02842237102523656,100.0
173,0.028415634021372864,100.0
174,0.028408628350622217,100.0
175,0.02840178748461562,100.0
176,0.02839518453873379,100.0
177,0.02838880259176375,100.0
178,0.028381615299993838,100.0
179,0.028374120750477617,100.0
180,0.028366429350850448,100.0
181,0.028360032961821893,100.0
182,0.028353177378295173,100.0
183,0.028346205654908235,100.0
184,0.028339592976049637,100.0
185,0.028332603806760948,100.0
186,0.028326061619839197,100.0
187,0.02832005472040512,100.0
188,0.028313767164945602,100.0
189,0.028307630536212047,100.0
190,0.02830178925478962,100.0
191,0.028295299116994292,100.0
192,0.028288841614840736,100.0
193,0.028282915005906368,100.0
194,0.028275636274000288,100.0
195,0.02826881862547196,100.0
196,0.028262777621267547,100.0
197,0.028256364980004202,100.0
198,0.028249882240320594,100.0
199,0.028243574956563156,100.0
200,0.02823711147295757,100.0
201,0.028230820165973315,100.0
202,0.028224985784208272,100.0
203,0.028219075873494148,100.0
204,0.028213062966373603,100.0
205,0.028206795978714044,100.0
206,0.02820002332224812,100.0
207,0.02819409412922154,100.0
208,0.028187585233802527,100.0
209,0.02818135964408727,100.0
210,0.028174517072842156,100.0
211,0.028168160783153186,100.0
212,0.028162198665906007,100.0
213,0.02815560820761701,100.0
214,0.028150073449376603,100.0
215,0.02814321571462591,100.0
216,0.02813719860999517,100.0
217,0.028130280011346643,100.0
218,0.028123925269489557,100.0
219,0.02811752912968817,100.0
220,0.028111704244789943,100.0
221,0.028105968661921124,100.0
222,0.028100484667319646,100.0
223,0.028095013317717632,100.0
224,0.02808911859674353,100.0
225,0.028083240744513526,100.0
226,0.028077273747660746,100.0
227,0.028070962004048725,100.0
228,0.02806554073599023,100.0
229,0.028059056422240297,100.0
230,0.028053140608777463,100.0
231,0.028047128619862274,100.0
232,0.028041349802638442,100.0
233,0.028035345677496264,100.0
234,0.02802977721456071,100.0
235,0.02802387745657437,100.0
236,0.028017771915650705,100.0
237,0.028012195103605027,100.0
238,0.028006755760018254,100.0
239,0.028001393952315122,100.0
240,0.027995502392590885,100.0
241,0.027990033089275092,100.0
242,0.027984611296527823,100.0
243,0.027978643827455144,100.0
244,0.02797258194063751,100.0
245,0.027966902158419852,100.0
246,0.02796119928989612,100.0
247,0.027955386420370827,100.0
248,0.027950085961902644,100.0
249,0.027944909854674002,100.0
250,0.027939703105620935,100.0
251,0.027934261007418096,100.0
252,0.027928959473337924,100.0
253,0.02792318359437123,100.0
254,0.027917526347536435,100.0
255,0.02791164894129189,100.0
256,0.0279063478007283,100.0
257,0.027900559145589948,100.0
258,0.027895383064595745,100.0
259,0.02789034348138621,100.0
260,0.027885410672342275,100.0
261,0.027879823523927743,100.0
262,0.027874474662920118,100.0
263,0.02786937337631071,100.0
264,0.02786409609596914,100.0
265,0.02785861145862391,100.0
266,0.027853704569205433,100.0
267,0.027848763784892122,100.0
268,0.027843571333608156,100.0
269,0.027838496570016295,100.0
270,0.027833429178301717,100.0
271,0.02782796997524483,100.0
272,0.027822932412087078,100.0
273,0.02781800427277323,100.0
274,0.027813134977305438,100.0
275,0.027808426525181448,100.0
276,0.027803811834941447,100.0
277,0.027798664874174227,100.0
278,0.027793419770371745,100.0
279,0.027788478828651805,100.0
280,0.027783524087617095,100.0
281,0.027778608383427203,100.0
282,0.027773773638715207,100.0
283,0.027769183608847604,100.0
284,0.02776440138548193,100.0
285,0.027759261193199897,100.0
286,0.027753849133429393,100.0
287,0.027749036556818117,100.0
288,0.02774449792021597,100.0
289,0.02773983089227072,100.0
290,0.02773519277467694,100.0
291,0.027730530390227343,100.0
292,0.027725560538155933,100.0
293,0.02772075381182449,100.0
294,0.027715784248331904,100.0
295,0.027711189574968646,100.0
296,0.02770671495039698,100.0
297,0.027702012479725018,100.0
298,0.027696796797845567,100.0
299,0.027691815933868498,100.0
300,0.027686790156532342,100.0
301,0.027682015488685017,100.0
302,0.02767726590096111,100.0
303,0.02767226357065456,100.0
304,0.02766780786111321,100.0
305,0.027662629025502945,100.0
306,0.02765757336058247,100.0
307,0.027652864357535268,100.0
308,0.027648070381141046,100.0
309,0.027642954744293655,100.0
310,0.02763823550981535,100.0
311,0.027633716824503853,100.0
312,0.027629173662461027,100.0
313,0.027624607059947202,100.0
314,0.027620499481407688,100.0
315,0.027615780850321476,100.0
316,0.027611093228341828,100.0
317,0.027606099843978882,100.0
318,0.027601138255755667,100.0
319,0.027596318149860476,100.0
320,0.027591659989155515,100.0
321,0.027587093098062863,100.0
322,0.02758280972254948,100.0
323,0.02757853997582701,100.0
324,0.02757386189006584,100.0
325,0.02756990439875025,100.0
326,0.027565937384333408,100.0
327,0.027561810077495977,100.0
328,0.02755753572662951,100.0
329,0.027553082456890966,100.0
330,0.02754832956362778,100.0
331,0.027544167417455728,100.0
332,0.027539725166181445,100.0
333,0.02753486712528786,100.0
334,0.027530570370210727,100.0
335,0.02752593671247153,100.0
336,0.027521375173204382,100.0
337,0.027516434362656633,100.0
338,0.027512008586609866,100.0
339,0.027507342004650076,100.0
340,0.0275025536161913,100.0
341,0.027498076748575122,100.0
342,0.02749374587561043,100.0
343,0.027489071948007798,100.0
344,0.027484648979045977,100.0
345,0.027480590878657892,100.0
346,0.027476190602485562,100.0
347,0.02747143453485529,100.0
348,0.027467052255507926,100.0
349,0.027462429931046257,100.0
350,0.027458098441572258,100.0
351,0.02745316599981046,100.0
352,0.027448573162857915,100.0
353,0.027443811126892835,100.0
354,0.027439534611685176,100.0
355,0.02743556770220609,100.0
356,0.0274315051944323,100.0
357,0.027427748003056352,100.0
358,0.027423733241961037,100.0
359,0.027419741567171797,100.0
360,0.027415585691030597,100.0
361,0.027411275320279767,100.0
362,0.02740693307468589,100.0
363,0.027402988936699613,100.0
364,0.027398937814672227,100.0
365,0.027395005744527762,100.0
366,0.027390918261568312,100.0
367,0.02738711450406363,100.0
368,0.027383456400162737,100.0
369,0.027379480544740046,100.0
370,0.027375405890421128,100.0
371,0.027371408994978582,100.0
372,0.027367370806529488,100.0
373,0.027363187357993195,100.0
374,0.027359238130525803,100.0
375,0.027355437127637192,100.0
376,0.027352112699562395,100.0
377,0.027348261169144805,100.0
378,0.027344785158483074,100.0
379,0.027341094917394747,100.0
380,0.027337396255051587,100.0
381,0.027333777607746527,100.0
382,0.027329808127292445,100.0
383,0.02732545759161593,100.0
384,0.02732117502937015,100.0
385,0.027316752611331537,100.0
386,0.027312323660917685,100.0
387,0.027308334320993492,100.0
388,0.027304278345594943,100.0
389,0.0273003097046429,100.0
390,0.02729637401414589,100.0
391,0.02729235956786384,100.0
392,0.027288596395035863,100.0
393,0.027284634443865696,100.0
394,0.027281060395106464,100.0
395,0.027277455835695,100.0
396,0.02727388724369902,100.0
397,0.027270199967102265,100.0
398,0.02726639655064529,100.0
399,0.027262232594296967,100.0
400,0.0272582533021628,100.0
401,0.02725440791060387,100.0
402,0.027250928174651846,100.0
403,0.027247796753342723,100.0
404,0.027244444621700635,100.0
405,0.02724097102460727,100.0
406,0.027237562620094125,100.0
407,0.027234154530394246,100.0
408,0.027230725794191092,100.0
409,0.02722717291662391,100.0
410,0.027223785119262378,100.0
411,0.027220537964726836,100.0
412,0.027216949565729624,100.0
413,0.027213127575290035,100.0
414,0.027209488360185018,100.0
415,0.02720593884062599,100.0
416,0.027202543605801086,100.0
417,0.027198741527300486,100.0
418,0.027194983155374795,100.0
419,0.027191664367704323,100.0
420,0.027188103803446596,100.0
421,0.027184891947348352,100.0
422,0.027181704567981437,100.0
423,0.027178216699353407,100.0
424,0.027174613451663877,100.0
425,0.027171132771272054,100.0
426,0.027167753801799158,100.0
427,0.027164211129428635,100.0
428,0.027160773919501776,100.0
429,0.02715754587675484,100.0
430,0.027154154104875847,100.0
431,0.027150730746732632,100.0
432,0.027147086442146504,100.0
433,0.027143738193201348,100.0
434,0.027140665353393892,100.0
435,0.02713741713636358,100.0
436,0.027133966691162383,100.0
437,0.027130549616167243,100.0
438,0.02712716762973389,100.0
439,0.027123432344114278,100.0
440,0.02711996344298544,100.0
441,0.027116645389879252,100.0
442,0.027113259232170145,100.0
443,0.02711022862980903,100.0
444,0.027106798765525013,100.0
445,0.027103373807081034,100.0
446,0.027100185535743202,100.0
447,0.027096912422230546,100.0
448,0.027093339632724374,100.0
449,0.027089969071389084,100.0
450,0.027086263233926933,100.0
451,0.02708267549079069,100.0
452,0.027079629278938536,100.0
453,0.02707663703132683,100.0
454,0.027073924757645165,100.0
455,0.02707101989694884,100.0
456,0.027067679203522037,100.0
457,0.027064285070543558,100.0
458,0.02706133107274351,100.0
459,0.027058175279640814,100.0
460,0.027055164956500833,100.0
461,0.02705202023433128,100.0
462,0.027049211654025063,100.0
463,0.02704657628660051,100.0
464,0.027043582871556282,100.0
465,0.027040742127828196,100.0
466,0.027037760059178715,100.0
467,0.027035098732777044,100.0
468,0.027031713886789873,100.0
469,0.027028775236136476,100.0
470,0.02702592376252295,100.0
471,0.027023061690196186,100.0
472,0.027020126213909874,100.0
473,0.027016928065305864,100.0
474,0.027014187104265456,100.0
475,0.02701131409217774,100.0
476,0.027008290494411762,100.0
477,0.02700511206098845,100.0
478,0.027001794427633286,100.0
479,0.02699922413473398,100.0
480,0.02699628941924639,100.0
481,0.026993390644939854,100.0
482,0.026990351673792785,100.0
483,0.026986993036009897,100.0
484,0.026983977885733187,100.0
485,0.02698144311426391,100.0
486,0.026978977234430716,100.0
487,0.02697622984595282,100.0
488,0.02697308154278238,100.0
489,0.026970179856453145,100.0
490,0.026967133172381093,100.0
491,0.026964421895608097,100.0
492,0.0269619232227265,100.0
493,0.026958787525203864,100.0
494,0.026955768151182523,100.0
495,0.026952895034157053,100.0
496,0.02694996456864854,100.0
497,0.02694710769074064,100.0
498,0.026944838175681274,100.0
499,0.02694234068334942,100.0
500,0.026939888629065434,100.0
501,0.026936975478286475,100.0
502,0.026934216402366127,100.0
503,0.02693176453172321,100.0
504,0.02692903798650688,100.0
505,0.026926681215704327,100.0
506,0.026924478795221994,100.0
507,0.026921858643771897,100.0
508,0.026918862487228825,100.0
509,0.02691607526175573,100.0
510,0.026913582937608302,100.0
511,0.026911045267233546,100.0
512,0.026908393844332492,100.0
513,0.026905651505984052,100.0
514,0.026903308796840653,100.0
515,0.026900678400842235,100.0
516,0.026898463387829318,100.0
517,0.026896265033684984,100.0
518,0.026894187056262727,100.0
519,0.02689166645139036,100.0
520,0.026889062289830665,100.0
521,0.026886485254680608,100.0
522,0.026883634777975753,100.0
523,0.02688113563287426,100.0
524,0.026878641892067144,100.0
525,0.02687625909670138,100.0
526,0.026874219080511953,100.0
527,0.02687194237721638,100.0
528,0.026869676980963896,100.0
529,0.02686754147141752,100.0
530,0.026865463493995264,100.0
531,0.026863402831302563,100.0
532,0.026861366724044506,100.0
533,0.026858712139893586,100.0
534,0.026855975756762733,100.0
535,0.026853613214383662,100.0
536,0.026851225434474543,100.0
537,0.0268485786944208,100.0
538,0.026846047385897433,100.0
539,0.026843652758799807,100.0
540,0.026841500983901426,100.0
541,0.02683977719763635,100.0
542,0.026837568598943696,100.0
543,0.026835361600551808,100.0
544,0.02683317997086216,100.0
545,0.02683078232680408,100.0
546,0.026827978888447856,100.0
547,0.026825619441732555,100.0
548,0.02682328680661363,100.0
549,0.02682077748254991,100.0
550,0.026818225816102097,100.0
551,0.026815657175972427,100.0
552,0.02681338983837148,100.0
553,0.026811139356397406,100.0
554,0.02680914922499321,100.0
555,0.026806892840270425,100.0
556,0.026804706999953364,100.0
557,0.02680281316205649,100.0
558,0.02680071390850443,100.0
559,0.026798709754792736,100.0
560,0.02679604674938699,100.0
561,0.02679364294023581,100.0
562,0.026791181205443933,100.0
563,0.02678879122184196,100.0
564,0.026786526245340496,100.0
565,0.026784665830118556,100.0
566,0.026782882229333192,100.0
567,0.026781152697726036,100.0
568,0.026779633959834005,100.0
569,0.026777683324377303,100.0
570,0.026775291609302372,100.0
571,0.026773277880020544,100.0
572,0.02677055175455523,100.0
573,0.026768339929026618,100.0
574,0.02676599415045389,100.0
575,0.02676398619274858,100.0
576,0.026761573411419357,100.0
577,0.026759506898446823,100.0
578,0.02675715676495727,100.0
579,0.026755037842134774,100.0
580,0.02675305275430142,100.0
581,0.02675069842330167,100.0
582,0.02674844687883283,100.0
583,0.02674591835115997,100.0
584,0.026743609169629257,100.0
585,0.026741280784489403,100.0
586,0.02673935396990306,100.0
587,0.026737355377892374,100.0
588,0.0267351529967617,100.0
589,0.02673305004415378,100.0
590,0.026730908369514306,100.0
591,0.02672881848165687,100.0
592,0.0267268552012007,100.0
593,0.026724985053001995,100.0
594,0.026722962167901054,100.0
595,0.026721035773065727,100.0
596,0.0267191509073469,100.0
597,0.026717234770177116,100.0
598,0.026715387918159996,100.0
599,0.026713434606790543,100.0
600,0.02671130872528318,100.0
601,0.02670939334891212,100.0
602,0.02670751714055807,100.0
603,0.026705748650809408,100.0
604,0.026703968408032203,100.0
605,0.02670207336335115,100.0
606,0.026700210036106512,100.0
607,0.026698250087424064,100.0
608,0.026696342397743548,100.0
609,0.026694402046186824,100.0
610,0.026692637412900656,100.0
611,0.026690870418515002,100.0
612,0.026689152849811902,100.0
613,0.026687437012581756,100.0
614,0.026685727287975834,100.0
615,0.02668413603809518,100.0
616,0.02668228485739567,100.0
617,0.026680664074095622,100.0
618,0.02667889298057892,100.0
619,0.026677197212694397,100.0
620,0.026675634374710877,100.0
621,0.026673808654534146,100.0
622,0.026672271486948913,100.0
623,0.026670456640947034,100.0
624,0.026668814181441992,100.0
625,0.02666715863095203,100.0
626,0.026665447725796362,100.0
627,0.02666381909184053,100.0
628,0.026662357728665983,100.0
629,0.026660659966964116,100.0
630,0.026658999510634114,100.0
631,0.026657439663376605,100.0
632,0.026655832594129403,100.0
633,0.026654146270642817,100.0
634,0.026652627624571323,100.0
635,0.026651129808644175,100.0
