NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
7,7,0.027473295446146618,0.03406664001307002,99.3006993006993,99.07407407407408,99.06103286384976,99.07407407407408,99.07407407407408,0.9861093247588425,0.986236171854901,10.56057095527649
