NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
7,7,0.022031960171570473,0.029994301667267628,99.08256880733946,99.0909090909091,99.08675799086758,99.09909909909909,99.09909909909909,0.9863641998264534,0.9864864864864865,60.00910472869873
