NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
5,7,0.017678393307355565,0.021371493353085084,99.54128440366972,99.0909090909091,99.08675799086758,99.09909909909909,99.09909909909909,0.9863641998264534,0.9864864864864865,59.16966104507446
