NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,8,0.030465006982104494,0.03480189788070592,99.08256880733946,100.0,100.0,100.0,100.0,1.0,1.0,60.10038709640503
