NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,5,0.025627603105038678,0.043148911879821256,99.54128440366972,97.27272727272728,97.30588920729767,97.5,97.27227227227226,0.9590824550526968,0.9599160848880717,58.74084281921387
