NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
4,7,0.0139076259465666,0.016639427603645757,99.31192660550458,99.0909090909091,99.08675799086758,99.09909909909909,99.09909909909909,0.9863641998264534,0.9864864864864865,59.24648714065552
