Epoch,train_loss,train_acc
0,0.029500219612083305,98.62385321100918
1,0.029497421799449745,98.62385321100918
2,0.029494253781820655,98.62385321100918
3,0.029490881180817927,98.62385321100918
4,0.02948797743664969,98.62385321100918
5,0.02948382013229602,98.62385321100918
6,0.029480031289912147,98.62385321100918
7,0.029475802846184566,98.62385321100918
8,0.029471338342089173,98.62385321100918
9,0.02946703840012944,98.62385321100918
10,0.02946216436188429,98.62385321100918
11,0.029457398630473593,98.62385321100918
12,0.029452687975258456,98.62385321100918
13,0.029447797275737885,98.62385321100918
14,0.029442430670381686,98.62385321100918
15,0.029436613339076347,98.62385321100918
16,0.0294310407832675,98.62385321100918
17,0.029424772691836052,98.62385321100918
18,0.029418016348136674,98.62385321100918
19,0.029411994587254086,98.62385321100918
20,0.029405125920925666,98.62385321100918
21,0.029399124734582158,98.62385321100918
22,0.02939160945697115,98.62385321100918
23,0.029385002552095904,98.62385321100918
24,0.029378432455822962,98.62385321100918
25,0.0293716825715719,98.62385321100918
26,0.029363567778550155,98.62385321100918
27,0.029355474687907675,98.62385321100918
28,0.02934727180373231,98.62385321100918
29,0.029339506948759798,98.62385321100918
30,0.029331779073274465,98.62385321100918
31,0.029322737605746732,98.62385321100918
32,0.029313904190555625,98.62385321100918
33,0.029304953565428015,98.62385321100918
34,0.0292963195557988,98.62385321100918
35,0.02928749817090297,98.62385321100918
36,0.02927864284827075,98.62385321100918
37,0.02926992877907709,98.62385321100918
38,0.029260353279223137,98.62385321100918
39,0.029251112747903263,98.62385321100918
40,0.02923996486795058,98.62385321100918
41,0.029230838453550952,98.62385321100918
42,0.029220235798883876,98.62385321100918
43,0.02921086129382116,98.62385321100918
44,0.029201550768056046,98.62385321100918
45,0.02919057777168554,98.62385321100918
46,0.029179142600079196,98.62385321100918
47,0.02916823484755437,98.62385321100918
48,0.029157659397759567,98.62385321100918
49,0.029147389661008063,98.62385321100918
50,0.029136365091581958,98.62385321100918
51,0.029125185119449545,98.62385321100918
52,0.02911277040155656,98.62385321100918
53,0.029102048383803543,98.62385321100918
54,0.029091760687051563,98.62385321100918
55,0.029078933248005874,98.62385321100918
56,0.02906720835818063,98.62385321100918
57,0.02905624469212436,98.62385321100918
58,0.029044590651168736,98.62385321100918
59,0.029032273576893936,98.62385321100918
60,0.029019752918922025,98.62385321100918
61,0.029007140034382498,98.62385321100918
62,0.028994089966520257,98.62385321100918
63,0.028982828055089768,98.62385321100918
64,0.02897057091014101,98.62385321100918
65,0.028958187583799755,98.62385321100918
66,0.02894489917425661,98.62385321100918
67,0.028933654889601087,98.62385321100918
68,0.028921154900154938,98.62385321100918
69,0.02890629015452818,98.62385321100918
70,0.02889384971846134,98.62385321100918
71,0.028881240542123623,98.62385321100918
72,0.028867158013472862,98.62385321100918
73,0.028853862913786818,98.62385321100918
74,0.028840552246488564,98.62385321100918
75,0.028826997453056342,98.62385321100918
76,0.028814825374598896,98.62385321100918
77,0.02879966248612885,98.62385321100918
78,0.028787629533593262,98.62385321100918
79,0.028772732960658336,98.62385321100918
80,0.028758309166365806,98.62385321100918
81,0.028743464089588288,98.62385321100918
82,0.028728801346973542,98.62385321100918
83,0.028716534410321383,98.62385321100918
84,0.02870411494182884,98.62385321100918
85,0.028688447208169404,98.62385321100918
86,0.028672898427472202,98.62385321100918
87,0.028659962288556842,98.62385321100918
88,0.028645000565762913,98.62385321100918
89,0.02863153295779447,98.62385321100918
90,0.028617779784109613,98.62385321100918
91,0.028603595886550367,98.62385321100918
92,0.028589285636713747,98.62385321100918
93,0.02857467438171216,98.62385321100918
94,0.028560998208752467,98.62385321100918
95,0.028544853825908188,98.62385321100918
96,0.02853043337241499,98.62385321100918
97,0.028516302414990348,98.62385321100918
98,0.028501821921095936,98.62385321100918
99,0.02848593637757345,98.62385321100918
100,0.028472402944750744,98.62385321100918
101,0.028456256784703753,98.62385321100918
102,0.028442459984110036,98.62385321100918
103,0.02842725652757041,98.62385321100918
104,0.02841492038254344,98.62385321100918
105,0.02840102017951121,98.62385321100918
106,0.028386634492546046,98.62385321100918
107,0.02837168247601308,98.62385321100918
108,0.028356998987974377,98.62385321100918
109,0.028343689243454453,98.62385321100918
110,0.028330154981840095,98.62385321100918
111,0.028317897725816166,98.62385321100918
112,0.028301760571402147,98.62385321100918
113,0.028287986737735773,98.62385321100918
114,0.028273826601718545,98.62385321100918
115,0.028261204309966585,98.62385321100918
116,0.02824923751551077,98.62385321100918
117,0.028234459459781647,98.39449541284404
118,0.028222189600998107,98.39449541284404
119,0.028209621650636743,98.62385321100918
120,0.028196958380691504,98.39449541284404
121,0.02818355025774842,98.39449541284404
122,0.02816971254731537,98.39449541284404
123,0.028156707148759737,98.39449541284404
124,0.02814326563491187,98.39449541284404
125,0.028129866329628394,98.39449541284404
126,0.028117343578316748,98.39449541284404
127,0.028106470823014547,98.39449541284404
128,0.028092818437229602,98.39449541284404
129,0.028080926285287657,98.39449541284404
130,0.028070396461754764,98.39449541284404
131,0.028058536829204735,98.39449541284404
132,0.028045011803917927,98.39449541284404
133,0.028033647071057502,98.39449541284404
134,0.028019736478224807,98.39449541284404
135,0.028007424342522926,98.39449541284404
136,0.027996339091877324,98.39449541284404
137,0.027984364317097794,98.39449541284404
138,0.027972477804356757,98.39449541284404
139,0.027960208065192633,98.39449541284404
140,0.027947890204847406,98.39449541284404
141,0.027936952855062046,98.39449541284404
142,0.027926303736797168,98.39449541284404
143,0.027916580609498767,98.39449541284404
144,0.02790501296793649,98.39449541284404
145,0.027892404663111638,98.39449541284404
146,0.02788090254735509,98.39449541284404
147,0.027868658953577007,98.39449541284404
148,0.027859222178065447,98.39449541284404
149,0.0278469745343158,98.39449541284404
150,0.027836870846398378,98.39449541284404
151,0.027824606267957512,98.39449541284404
152,0.027812035224579888,98.39449541284404
153,0.027802194443044312,98.39449541284404
154,0.027790041999259125,98.39449541284404
155,0.027779032980356742,98.39449541284404
156,0.027768060975118514,98.39449541284404
157,0.027758160076283532,98.39449541284404
158,0.027748052235863626,98.39449541284404
