NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,5,0.027536188397522365,0.04653021496805278,99.31192660550458,97.27272727272728,97.27227227227226,97.27227227227226,97.27227227227226,0.9590875278948674,0.9590875278948674,55.95807695388794
