NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,5,0.04851970944656145,0.052624336020513016,98.1651376146789,99.0909090909091,99.09893455098936,99.12280701754386,99.09909909909909,0.9863625092982892,0.9864848184945306,61.69816613197327
