NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
7,4,0.0415692121650164,98.83449883449883,97.22222222222221,97.22079222079222,97.22079222079222,97.22079222079222,0.9583226138410085,0.9583226138410085,"[[-0.7404159903526306, 0.7528645396232605, 1.36672043800354, -0.8073480129241943], [-0.3403947353363037, -1.2193279266357422, 0.5811386704444885, 0.002890239469707012], [0.5806678533554077, -1.1873717308044434, 1.2192643880844116, 0.07077491283416748], [0.29907289147377014, 1.5443373918533325, 1.4401379823684692, 0.5694714784622192], [-1.4883337020874023, 1.4010381698608398, -0.650089681148529, -0.14066359400749207], [-1.5908163785934448, 0.6414430737495422, -1.0539946556091309, 1.0541954040527344]]",5.282741069793701
