Trial,BestLossSoFar,BestTrainAccSoFar
1,0.0671208824241633,95.33799533799534
2,0.0671208824241633,95.33799533799534
3,0.0671208824241633,95.33799533799534
4,0.0671208824241633,95.33799533799534
5,0.0671208824241633,95.33799533799534
6,0.0671208824241633,95.33799533799534
7,0.0671208824241633,95.33799533799534
8,0.0671208824241633,95.33799533799534
9,0.0671208824241633,95.33799533799534
10,0.0671208824241633,95.33799533799534
11,0.0671208824241633,95.33799533799534
12,0.0671208824241633,95.33799533799534
13,0.0671208824241633,95.33799533799534
14,0.0671208824241633,95.33799533799534
15,0.0671208824241633,95.33799533799534
16,0.0671208824241633,95.33799533799534
17,0.0671208824241633,95.33799533799534
18,0.0671208824241633,95.33799533799534
19,0.0671208824241633,95.33799533799534
20,0.0671208824241633,95.33799533799534
21,0.0671208824241633,95.33799533799534
22,0.0671208824241633,95.33799533799534
23,0.0671208824241633,95.33799533799534
24,0.0671208824241633,95.33799533799534
25,0.0671208824241633,95.33799533799534
26,0.0671208824241633,95.33799533799534
27,0.0671208824241633,95.33799533799534
28,0.0671208824241633,95.33799533799534
29,0.0671208824241633,95.33799533799534
30,0.0671208824241633,95.33799533799534
31,0.0671208824241633,95.33799533799534
32,0.0671208824241633,95.33799533799534
33,0.0671208824241633,95.33799533799534
34,0.0671208824241633,95.33799533799534
35,0.0671208824241633,95.33799533799534
36,0.0671208824241633,95.33799533799534
37,0.0671208824241633,95.33799533799534
38,0.0671208824241633,95.33799533799534
39,0.0671208824241633,95.33799533799534
40,0.0671208824241633,95.33799533799534
41,0.0671208824241633,95.33799533799534
42,0.0671208824241633,95.33799533799534
43,0.0671208824241633,95.33799533799534
44,0.0671208824241633,95.33799533799534
45,0.0671208824241633,95.33799533799534
46,0.0671208824241633,95.33799533799534
47,0.0671208824241633,95.33799533799534
48,0.0671208824241633,95.33799533799534
49,0.0671208824241633,95.33799533799534
50,0.0671208824241633,95.33799533799534
51,0.0671208824241633,95.33799533799534
52,0.0671208824241633,95.33799533799534
53,0.0671208824241633,95.33799533799534
54,0.0671208824241633,95.33799533799534
55,0.0671208824241633,95.33799533799534
56,0.0671208824241633,95.33799533799534
57,0.0671208824241633,95.33799533799534
58,0.0671208824241633,95.33799533799534
59,0.0671208824241633,95.33799533799534
60,0.0671208824241633,95.33799533799534
61,0.0671208824241633,95.33799533799534
62,0.0671208824241633,95.33799533799534
63,0.0671208824241633,95.33799533799534
64,0.0671208824241633,95.33799533799534
65,0.0671208824241633,95.33799533799534
66,0.0671208824241633,95.33799533799534
67,0.0671208824241633,95.33799533799534
68,0.0671208824241633,95.33799533799534
69,0.0671208824241633,95.33799533799534
70,0.0671208824241633,95.33799533799534
71,0.0671208824241633,95.33799533799534
72,0.0671208824241633,95.33799533799534
73,0.0671208824241633,95.33799533799534
74,0.0671208824241633,95.33799533799534
75,0.0671208824241633,95.33799533799534
76,0.0671208824241633,95.33799533799534
77,0.0671208824241633,95.33799533799534
78,0.0671208824241633,95.33799533799534
79,0.0671208824241633,95.33799533799534
80,0.0671208824241633,95.33799533799534
81,0.0671208824241633,95.33799533799534
82,0.0671208824241633,95.33799533799534
83,0.0671208824241633,95.33799533799534
84,0.0671208824241633,95.33799533799534
85,0.0671208824241633,95.33799533799534
86,0.0671208824241633,95.33799533799534
87,0.0671208824241633,95.33799533799534
88,0.0671208824241633,95.33799533799534
89,0.0671208824241633,95.33799533799534
90,0.0671208824241633,95.33799533799534
91,0.0671208824241633,95.33799533799534
92,0.0671208824241633,95.33799533799534
93,0.06691588615968233,96.03729603729604
94,0.06691588615968233,96.03729603729604
95,0.06691588615968233,96.03729603729604
96,0.06691588615968233,96.03729603729604
97,0.06691588615968233,96.03729603729604
98,0.06691588615968233,96.03729603729604
99,0.06691588615968233,96.03729603729604
100,0.06691588615968233,96.03729603729604
101,0.06691588615968233,96.03729603729604
102,0.06691588615968233,96.03729603729604
103,0.06691588615968233,96.03729603729604
104,0.06691588615968233,96.03729603729604
105,0.06691588615968233,96.03729603729604
106,0.06691588615968233,96.03729603729604
107,0.06691588615968233,96.03729603729604
108,0.06691588615968233,96.03729603729604
109,0.06691588615968233,96.03729603729604
110,0.06691588615968233,96.03729603729604
111,0.06691588615968233,96.03729603729604
112,0.06691588615968233,96.03729603729604
113,0.06691588615968233,96.03729603729604
114,0.06691588615968233,96.03729603729604
115,0.06691588615968233,96.03729603729604
116,0.06691588615968233,96.03729603729604
117,0.06691588615968233,96.03729603729604
118,0.06691588615968233,96.03729603729604
119,0.06691588615968233,96.03729603729604
120,0.06691588615968233,96.03729603729604
121,0.06691588615968233,96.03729603729604
122,0.06691588615968233,96.03729603729604
123,0.06691588615968233,96.03729603729604
124,0.06691588615968233,96.03729603729604
125,0.06691588615968233,96.03729603729604
126,0.06691588615968233,96.03729603729604
127,0.06691588615968233,96.03729603729604
128,0.06691588615968233,96.03729603729604
129,0.06691588615968233,96.03729603729604
130,0.06691588615968233,96.03729603729604
131,0.06691588615968233,96.03729603729604
132,0.06691588615968233,96.03729603729604
133,0.06691588615968233,96.03729603729604
134,0.06691588615968233,96.03729603729604
135,0.06691588615968233,96.03729603729604
136,0.06691588615968233,96.03729603729604
137,0.06691588615968233,96.03729603729604
138,0.06691588615968233,96.03729603729604
139,0.06691588615968233,96.03729603729604
140,0.06691588615968233,96.03729603729604
141,0.06691588615968233,96.03729603729604
142,0.06691588615968233,96.03729603729604
143,0.06691588615968233,96.03729603729604
144,0.06691588615968233,96.03729603729604
145,0.06691588615968233,96.03729603729604
146,0.06691588615968233,96.03729603729604
147,0.06691588615968233,96.03729603729604
148,0.06691588615968233,96.03729603729604
149,0.06691588615968233,96.03729603729604
150,0.06691588615968233,96.03729603729604
151,0.06691588615968233,96.03729603729604
152,0.06691588615968233,96.03729603729604
153,0.06691588615968233,96.03729603729604
154,0.06691588615968233,96.03729603729604
155,0.06691588615968233,96.03729603729604
156,0.06691588615968233,96.03729603729604
157,0.06691588615968233,96.03729603729604
158,0.06691588615968233,96.03729603729604
159,0.06691588615968233,96.03729603729604
160,0.06691588615968233,96.03729603729604
161,0.06691588615968233,96.03729603729604
162,0.06691588615968233,96.03729603729604
163,0.06691588615968233,96.03729603729604
164,0.06691588615968233,96.03729603729604
165,0.06691588615968233,96.03729603729604
166,0.06691588615968233,96.03729603729604
167,0.06691588615968233,96.03729603729604
168,0.06691588615968233,96.03729603729604
169,0.06691588615968233,96.03729603729604
170,0.06691588615968233,96.03729603729604
171,0.06691588615968233,96.03729603729604
172,0.06691588615968233,96.03729603729604
173,0.06691588615968233,96.03729603729604
174,0.06691588615968233,96.03729603729604
175,0.06691588615968233,96.03729603729604
176,0.06691588615968233,96.03729603729604
177,0.06691588615968233,96.03729603729604
178,0.06691588615968233,96.03729603729604
179,0.06691588615968233,96.03729603729604
180,0.06691588615968233,96.03729603729604
181,0.06691588615968233,96.03729603729604
182,0.06691588615968233,96.03729603729604
183,0.06691588615968233,96.03729603729604
184,0.06691588615968233,96.03729603729604
185,0.06691588615968233,96.03729603729604
186,0.06691588615968233,96.03729603729604
187,0.06691588615968233,96.03729603729604
188,0.06691588615968233,96.03729603729604
189,0.06691588615968233,96.03729603729604
190,0.06691588615968233,96.03729603729604
191,0.06691588615968233,96.03729603729604
192,0.06691588615968233,96.03729603729604
193,0.06691588615968233,96.03729603729604
194,0.06691588615968233,96.03729603729604
195,0.06691588615968233,96.03729603729604
196,0.06691588615968233,96.03729603729604
197,0.06691588615968233,96.03729603729604
198,0.06691588615968233,96.03729603729604
199,0.06691588615968233,96.03729603729604
200,0.06691588615968233,96.03729603729604
201,0.06691588615968233,96.03729603729604
202,0.06691588615968233,96.03729603729604
203,0.06691588615968233,96.03729603729604
204,0.06691588615968233,96.03729603729604
205,0.06691588615968233,96.03729603729604
206,0.06691588615968233,96.03729603729604
207,0.06691588615968233,96.03729603729604
208,0.06691588615968233,96.03729603729604
209,0.06691588615968233,96.03729603729604
210,0.06691588615968233,96.03729603729604
211,0.06691588615968233,96.03729603729604
212,0.06691588615968233,96.03729603729604
213,0.06691588615968233,96.03729603729604
214,0.06691588615968233,96.03729603729604
215,0.06691588615968233,96.03729603729604
216,0.06691588615968233,96.03729603729604
217,0.06691588615968233,96.03729603729604
218,0.06691588615968233,96.03729603729604
219,0.06691588615968233,96.03729603729604
220,0.06691588615968233,96.03729603729604
221,0.06691588615968233,96.03729603729604
222,0.06691588615968233,96.03729603729604
223,0.06691588615968233,96.03729603729604
224,0.06691588615968233,96.03729603729604
225,0.06691588615968233,96.03729603729604
226,0.06691588615968233,96.03729603729604
227,0.06691588615968233,96.03729603729604
228,0.06691588615968233,96.03729603729604
229,0.06691588615968233,96.03729603729604
230,0.06691588615968233,96.03729603729604
231,0.06691588615968233,96.03729603729604
232,0.06691588615968233,96.03729603729604
233,0.06691588615968233,96.03729603729604
234,0.06691588615968233,96.03729603729604
