NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,8,0.09863955357245037,0.11519530202661242,88.21428571428571,86.42857142857143,86.31053471257269,87.72986683576411,86.42857142857143,0.7285714285714286,0.7414702014287887,75.97834491729736
