Epoch,train_loss,train_acc
0,0.09887770435639791,87.5
1,0.09887737865958895,87.5
2,0.09887716450861522,87.5
3,0.09887686052492686,87.5
4,0.09887646213173866,87.5
5,0.09887615144252777,87.5
6,0.09887585001332419,87.5
7,0.09887550111327853,87.5
8,0.09887519329786301,87.5
9,0.09887488250221525,87.5
10,0.09887438799653735,87.5
11,0.09887393053088869,87.5
12,0.09887351074389049,87.5
13,0.09887303582259586,87.5
14,0.09887263945170811,87.5
15,0.09887222796678544,87.5
16,0.09887163660355977,87.5
17,0.09887112379074096,87.5
18,0.09887066632509231,87.5
19,0.09887007890003068,87.5
20,0.098869760121618,87.5
21,0.09886906061853681,87.5
22,0.09886838240282876,87.5
23,0.09886765160730906,87.5
24,0.09886708014777729,87.5
25,0.09886637798377446,87.5
26,0.09886566655976432,87.5
27,0.09886529360498701,87.5
28,0.0988645423735891,87.5
29,0.09886389076709748,87.5
30,0.09886315103088106,87.5
31,0.09886249303817748,87.5
32,0.09886191678898675,87.5
33,0.09886096673352378,87.5
34,0.09886015738759722,87.5
35,0.09885926502091544,87.5
36,0.09885873560394559,87.5
37,0.09885772828544889,87.5
38,0.09885739024196352,87.5
39,0.0988561858023916,87.5
40,0.09885526129177638,87.5
41,0.09885421693325043,87.5
42,0.09885348379611969,87.5
43,0.09885275342634746,87.5
44,0.09885174376623972,87.5
45,0.09885116666555405,87.5
46,0.09884973934718541,87.5
47,0.09884897725922721,87.5
48,0.09884782603808812,87.5
49,0.09884726894753319,87.5
50,0.09884734153747558,87.5
51,0.09884485942976816,87.5
52,0.09884397110768726,87.5
53,0.09884284287691117,87.5
54,0.0988416429076876,87.5
55,0.0988407769373485,87.5
56,0.09883967978613717,87.5
57,0.09883828290871212,87.5
58,0.09883899901594434,87.5
59,0.09883710678134645,87.5
60,0.0988363612975393,87.5
61,0.09883410866771425,87.5
62,0.09883319203342711,87.5
63,0.09883232946906771,87.5
64,0.09883260194744382,87.5
65,0.09883109160831996,87.5
66,0.09882829019001552,87.5
67,0.09882807433605194,87.5
68,0.09882661827972956,87.5
69,0.0988242255789893,87.5
70,0.09882289682115827,87.5
71,0.09882175539221083,87.5
72,0.09882099841322217,87.5
73,0.09882111740963799,87.5
74,0.09881807118654251,87.5
75,0.09881689697504044,87.5
76,0.09881597076143538,87.5
77,0.09881403403622764,87.5
78,0.09881301394530705,87.5
79,0.09881102272442409,87.5
80,0.0988093599677086,87.5
81,0.09880801354135786,87.5
82,0.09880634248256684,87.5
83,0.0988052385193961,87.5
84,0.09880379119089672,87.5
85,0.09880234769412449,87.5
86,0.09880213609763554,87.5
87,0.09879942775837013,87.5
88,0.09879788841520037,87.5
89,0.09879720083304815,87.5
90,0.09879506453871727,87.5
91,0.09879641639334814,87.5
92,0.0987930029630661,87.5
93,0.09879136042935507,87.5
94,0.09878997483423778,87.5
95,0.09878720098308154,87.5
96,0.09878564902714321,87.5
97,0.09878377275807516,87.5
98,0.09878260322979518,87.5
99,0.09878216396485057,87.5
100,0.09877877512148449,87.5
101,0.09877729011433466,87.5
102,0.0987759679555893,87.5
103,0.09877382005964007,87.5
104,0.09877176029341561,87.5
105,0.09876998322350639,87.5
106,0.09876868756754058,87.5
