NUM_FEATURES,Trial,BestTrainLoss,BestTrainAcc
5,1,0.08367110043764114,93.7062937062937
5,2,0.030066797509789467,92.3076923076923
5,3,0.030066797509789467,92.3076923076923
5,4,0.030066797509789467,92.3076923076923
5,5,0.030066797509789467,92.3076923076923
5,6,0.030066797509789467,92.3076923076923
5,7,0.026075491681694984,94.17249417249417
5,8,0.026075491681694984,94.17249417249417
5,9,0.026075491681694984,94.17249417249417
5,10,0.026075491681694984,94.17249417249417
5,11,0.026075491681694984,94.17249417249417
5,12,0.026075491681694984,94.17249417249417
5,13,0.026075491681694984,94.17249417249417
5,14,0.026075491681694984,94.17249417249417
5,15,0.026075491681694984,94.17249417249417
5,16,0.026075491681694984,94.17249417249417
5,17,0.026075491681694984,94.17249417249417
5,18,0.026075491681694984,94.17249417249417
5,19,0.026075491681694984,94.17249417249417
5,20,0.023570962250232697,95.8041958041958
5,21,0.023570962250232697,95.8041958041958
5,22,0.023570962250232697,95.8041958041958
5,23,0.023570962250232697,95.8041958041958
5,24,0.023570962250232697,95.8041958041958
5,25,0.023570962250232697,95.8041958041958
5,26,0.023570962250232697,95.8041958041958
5,27,0.023570962250232697,95.8041958041958
5,28,0.023570962250232697,95.8041958041958
5,29,0.023570962250232697,95.8041958041958
5,30,0.023570962250232697,95.8041958041958
5,31,0.023570962250232697,95.8041958041958
5,32,0.023570962250232697,95.8041958041958
5,33,0.023570962250232697,95.8041958041958
5,34,0.023570962250232697,95.8041958041958
5,35,0.023570962250232697,95.8041958041958
5,36,0.023570962250232697,95.8041958041958
5,37,0.023570962250232697,95.8041958041958
5,38,0.023570962250232697,95.8041958041958
5,39,0.023570962250232697,95.8041958041958
5,40,0.023570962250232697,95.8041958041958
5,41,0.023570962250232697,95.8041958041958
5,42,0.023570962250232697,95.8041958041958
5,43,0.023570962250232697,95.8041958041958
5,44,0.023570962250232697,95.8041958041958
5,45,0.023570962250232697,95.8041958041958
5,46,0.023570962250232697,95.8041958041958
5,47,0.023570962250232697,95.8041958041958
5,48,0.023570962250232697,95.8041958041958
5,49,0.023570962250232697,95.8041958041958
5,50,0.023570962250232697,95.8041958041958
5,51,0.023570962250232697,95.8041958041958
5,52,0.023570962250232697,95.8041958041958
5,53,0.023570962250232697,95.8041958041958
5,54,0.023570962250232697,95.8041958041958
5,55,0.023570962250232697,95.8041958041958
5,56,0.023570962250232697,95.8041958041958
5,57,0.023570962250232697,95.8041958041958
5,58,0.023570962250232697,95.8041958041958
5,59,0.023570962250232697,95.8041958041958
5,60,0.023570962250232697,95.8041958041958
5,61,0.023570962250232697,95.8041958041958
5,62,0.012261072173714638,94.17249417249417
5,63,0.012261072173714638,94.17249417249417
5,64,0.012261072173714638,94.17249417249417
5,65,0.012261072173714638,94.17249417249417
5,66,0.012261072173714638,94.17249417249417
5,67,0.012261072173714638,94.17249417249417
5,68,0.012261072173714638,94.17249417249417
5,69,0.012261072173714638,94.17249417249417
5,70,0.012261072173714638,94.17249417249417
5,71,0.012261072173714638,94.17249417249417
5,72,0.012261072173714638,94.17249417249417
5,73,0.012261072173714638,94.17249417249417
5,74,0.012261072173714638,94.17249417249417
5,75,0.012261072173714638,94.17249417249417
5,76,0.012261072173714638,94.17249417249417
5,77,0.012261072173714638,94.17249417249417
5,78,0.012261072173714638,94.17249417249417
5,79,0.012261072173714638,94.17249417249417
5,80,0.012261072173714638,94.17249417249417
5,81,0.012261072173714638,94.17249417249417
5,82,0.012261072173714638,94.17249417249417
5,83,0.012261072173714638,94.17249417249417
5,84,0.012261072173714638,94.17249417249417
5,85,0.012261072173714638,94.17249417249417
5,86,0.012261072173714638,94.17249417249417
5,87,0.012261072173714638,94.17249417249417
5,88,0.012261072173714638,94.17249417249417
5,89,0.012261072173714638,94.17249417249417
5,90,0.012261072173714638,94.17249417249417
5,91,0.012261072173714638,94.17249417249417
5,92,0.012261072173714638,94.17249417249417
5,93,0.012261072173714638,94.17249417249417
5,94,0.012261072173714638,94.17249417249417
5,95,0.012261072173714638,94.17249417249417
5,96,0.012261072173714638,94.17249417249417
5,97,0.012261072173714638,94.17249417249417
5,98,0.012261072173714638,94.17249417249417
5,99,0.012261072173714638,94.17249417249417
5,100,0.012261072173714638,94.17249417249417
5,101,0.012261072173714638,94.17249417249417
5,102,0.012261072173714638,94.17249417249417
