NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,5,0.05669600265165726,0.0765362595104509,98.13519813519814,94.44444444444444,94.39935587761674,94.73319473319474,94.54311454311454,0.9167202159105513,0.9189652826964851,18.03504991531372
