NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,6,0.05015470294199346,0.07852281271307557,97.9020979020979,92.5925925925926,92.60554427505792,92.89215686274511,92.6133276133276,0.8888888888888888,0.8903783252684646,18.0552499294281
