NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,7,0.04644440462712919,0.07215614999747938,98.36829836829837,91.66666666666666,91.63254976238896,91.69819974773534,91.63592163592163,0.8749678415230255,0.8753056886975398,18.55943274497986
