NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
5,6,0.020289778397885306,0.029076841832311066,100.0,99.07407407407408,99.08675799086758,99.09909909909909,99.09909909909909,0.9861093247588424,0.986236171854901,10.327729940414429
