NUM_FEATURES,NUM_PARAMS,FinalTrainLossAvg,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
5,8,0.01656417275121162,0.021586929137508076,100.0,100.0,100.0,100.0,100.0,1.0,1.0,10.33197283744812
