NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
7,5,0.08551032841205597,97.9020979020979,94.44444444444444,94.33648223121907,94.87179487179488,94.31216931216932,0.9165701042873696,0.9188229327558671,"[[-0.15055052936077118, 0.6234002113342285, 1.4512823820114136, -0.15720626711845398, -0.15452715754508972], [0.08779415488243103, 0.11144065856933594, 0.0656866803765297, 0.6127440929412842, 0.03339166194200516], [-0.13891123235225677, 0.41776522994041443, 0.9649574160575867, -0.11538546532392502, 0.6160768270492554], [0.9028746485710144, -0.40653061866760254, 0.5103687047958374, -0.5104133486747742, -0.09485013782978058], [-0.8696439862251282, 0.8098943829536438, -0.007522420957684517, 1.1353670358657837, 0.6229686141014099], [0.998616635799408, 0.3360322117805481, -1.43889319896698, -1.2357770204544067, -0.1447252631187439]]",5.262885332107544
