NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
5,8,0.01248779334127903,97.66899766899768,98.14814814814815,98.17317317317317,98.17317317317317,98.17317317317317,0.9722150758940057,0.9722150758940057,"[[1.0553832054138184, 1.2458809614181519, -0.0036348639987409115, -0.4957634210586548, -0.00533894170075655, 0.10543877631425858, 0.012035929597914219, 0.05685189366340637], [0.3924003839492798, 0.3242909014225006, -0.8985387682914734, -0.1920129358768463, 0.027316957712173462, -0.101136714220047, -0.00041560083627700806, -0.24514536559581757], [0.40514159202575684, 1.5464465618133545, 0.5917981266975403, 0.07923664897680283, 0.1544053703546524, 0.07425227761268616, 0.05521663278341293, 0.11928412318229675], [0.009591521695256233, 1.2191529273986816, -1.2291083335876465, -0.9537357687950134, 0.06853079050779343, 0.029992101714015007, 0.04847583547234535, 0.1387050598859787], [0.5255919694900513, -1.0685771703720093, -0.683255672454834, 0.7735352516174316, -0.058538131415843964, 0.05450306460261345, 0.0302165187895298, -0.11938514560461044], [1.1630805730819702, 0.8865638375282288, 0.9828625321388245, -0.6866632699966431, 0.1868341714143753, -0.013045434840023518, -0.06871926784515381, 0.12966176867485046]]",5.277591943740845
