NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
7,5,0.0385302446782589,0.027510965562292506,96.42857142857143,97.85714285714285,97.89148595805189,97.88188002473716,98.0,0.967828418230563,0.9683477418651791,76.24151706695557
