NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,6,0.041907608030097826,0.03889074740665299,95.89285714285715,97.85714285714285,97.89664319335984,98.0,97.89147286821705,0.9678012879484821,0.9683210039453443,76.47210478782654
