NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
4,6,0.08205418352569853,0.06575815773436001,89.82142857142857,91.42857142857143,91.75170068027211,91.87269110542769,91.82978723404254,0.8713038149226291,0.8723731044086772,76.72264814376831
