NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
8,5,0.0432831269289766,0.042292631204639164,95.71428571428572,97.85714285714285,97.89664319335984,98.0,97.89147286821705,0.9678012879484821,0.9683210039453443,78.518550157547
