NUM_FEATURES,NUM_PARAMS,Loss,FinalTestLossAvg,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,TrainTimeSec
6,8,0.03360860331782273,0.024284372265849796,96.60714285714286,98.57142857142858,98.625283446712,98.63945578231292,98.66666666666667,0.9785407725321889,0.978840857872043,76.07558393478394
