NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
8,5,0.013967450708150864,90.67599067599068,87.03703703703704,86.94778360450002,87.64619883040936,87.15644215644215,0.805805291548934,0.8098668006622245,"[[-0.07724308967590332, -0.3081704080104828, -0.6716575026512146, -0.7018641829490662, -1.168458342552185], [0.5654757618904114, -0.31430521607398987, -0.264658659696579, -1.13036048412323, 1.469651460647583], [-1.040414810180664, -0.39039838314056396, 0.050653792917728424, 0.294414758682251, -1.2152787446975708], [-0.7909595966339111, -0.4015744626522064, -0.6808581948280334, -0.7608546614646912, -0.6738236546516418], [-0.44117286801338196, -0.0497213676571846, 0.06363563239574432, 0.07378530502319336, 1.4715816974639893], [0.68907231092453, -0.6883244514465332, -1.2241233587265015, -1.079229474067688, 0.3227287828922272]]",5.0154869556427
