NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
6,6,0.006930679082870483,98.6013986013986,96.29629629629629,96.28307643935658,96.2948662948663,96.34491634491634,0.9444515880159444,0.9448160535117057,"[[-0.6872914433479309, 0.37691932916641235, -1.602117896080017, 0.9489520192146301, -0.5173428058624268, -0.5301340222358704], [0.39461418986320496, -0.9610194563865662, -0.0136819276958704, -1.02774178981781, -0.02016960084438324, 1.5869945287704468], [0.29480037093162537, 0.06286287307739258, -0.03138348087668419, 0.6897165775299072, 1.1903140544891357, -1.0180418491363525], [0.42736655473709106, -0.34983935952186584, -1.1667914390563965, -0.3415221869945526, -0.6236017942428589, -0.5839725136756897], [0.8259925246238708, 1.4708541631698608, -0.19438304007053375, 0.15800927579402924, -0.8212397694587708, -0.36418139934539795], [0.15536774694919586, 0.7197152376174927, -0.6502110958099365, -0.5518414378166199, -0.5433415770530701, 0.7860440015792847]]",6.383254766464233
