Epoch,TrainLossAvg,TestLossAvg
0,0.3199644536821992,0.3262998837011832
1,0.26473557903911127,0.2873449071689888
2,0.232995100128345,0.2676050607804899
3,0.20898906125888958,0.2530749362927896
4,0.19298772437450212,0.24132511461222614
5,0.17946548693941466,0.2298307959680204
6,0.17131603005535398,0.22123144401444328
7,0.16629808418678516,0.21406193684648583
8,0.16354960446313266,0.21012533483681856
9,0.16192902885116897,0.20724635985162523
10,0.16083276032151042,0.20450858992558937
11,0.16006814537348446,0.20237384074264103
12,0.15968655313784147,0.20106590235674823
13,0.15932936709382872,0.20079513666806398
14,0.15916446698851242,0.20002855194939506
15,0.15902856532440876,0.20053546296225655
16,0.1588606720481997,0.19931370516618094
17,0.15877207924366554,0.19898232928028814
18,0.15887600885126696,0.20009315841727787
19,0.1588489398672864,0.20069591369893816
20,0.1587466643580468,0.1999172904977092
21,0.1586981641523766,0.19999203637794213
22,0.15865128034061485,0.19853633255870254
23,0.15864920768982324,0.19925006396240658
24,0.15862382146028373,0.19956121897255932
25,0.15861792772105246,0.19943128526210785
26,0.15861417568508007,0.19921842990098176
27,0.15865671660725053,0.19849086746021552
28,0.15855529741112726,0.19956327202143492
29,0.15858771858654377,0.1997374732185293
30,0.15852267974184386,0.19936123214386128
31,0.1585319161692977,0.19894645169929223
32,0.1585092703640322,0.1990788087800697
33,0.15858295400103767,0.19877501991060045
34,0.1584607615268036,0.1990636592661893
35,0.1584690974239425,0.19986414467846905
36,0.1583974742371858,0.1996424976322386
37,0.15846656028415773,0.20029176826830264
38,0.15855273774592749,0.2011027087767919
39,0.1584052162501084,0.2007369812991884
40,0.15841170457693246,0.1992784975855439
41,0.15844533813027514,0.19909624645003565
42,0.1583770409851641,0.19977710368456664
43,0.15845491912537243,0.19947515979961114
44,0.15839029153882764,0.1999758349524604
45,0.1583499054669778,0.19991028088110466
46,0.1583269216936507,0.20018777361622564
47,0.15832729170441906,0.2000974510554914
48,0.15828290824845676,0.20034048678698363
49,0.15826516127808665,0.2000753018591139
50,0.15829867739360648,0.2000457219503544
51,0.15824732545650366,0.19886880450778538
52,0.1582120335324383,0.19994810278768893
53,0.15826164352727104,0.20004375720465625
54,0.1582282012749663,0.19953166389906848
55,0.15829519079976426,0.1993295434448454
56,0.15824389103409295,0.20054472651746538
57,0.15818216795826848,0.19966115719742245
58,0.15820469278277774,0.2005370678725066
59,0.15830587156308004,0.2020226678362599
60,0.15813801595658966,0.20029620550296925
61,0.15819680145431508,0.20103411983560632
62,0.15810804451123261,0.2009161142287431
63,0.15811172329184614,0.20030655960241953
64,0.15814030305905777,0.2010600682761934
65,0.15818303837364925,0.2013724026856599
66,0.1580797426906221,0.20063536862532297
67,0.15807543566454818,0.20067603279043128
68,0.15808245907852422,0.2003596364348023
69,0.15816300796531574,0.2002153821565487
70,0.1580907817070301,0.19987805463649608
71,0.15829930390233482,0.19780310602099807
72,0.15817053063766107,0.19942302615554244
73,0.15822061830328338,0.1997696829062921
74,0.15802437857244955,0.19981640411747825
75,0.15796125602055264,0.19866751907048402
76,0.15797292105940394,0.19969646135965982
77,0.15799029195781075,0.19865288392261224
78,0.1579021653790018,0.19833553554835143
79,0.1578622742236911,0.19890040379983406
80,0.15787949970552137,0.19873907223895745
81,0.15794507349843467,0.1986582958035999
82,0.1578850875020305,0.19843707095693658
83,0.15783769434148615,0.19837875774613134
84,0.15780110587745835,0.19876582589414385
85,0.15780362830712244,0.19734796384970346
86,0.15776211353309783,0.19738411517054946
87,0.15766160697231205,0.19750994278324974
88,0.15766813065900112,0.1975957789906749
89,0.15766728879549566,0.19596014806517847
90,0.15761339952756753,0.19637787728397935
91,0.15762776108610602,0.19663387150676162
92,0.15758088963987665,0.19532887747994176
93,0.15753527763701264,0.19710469632237046
