NUM_FEATURES,NUM_PARAMS,Loss,TrainAcc,TestAcc,TestF1,TestPrecision,TestRecall,CohenKappa,MatthewsCorr,InitWeights,TrainingTime
5,8,0.05102311819791794,99.53379953379954,100.0,100.0,100.0,100.0,1.0,1.0,"[[0.2138330042362213, 1.400547742843628, 0.15994460880756378, -0.6074323654174805, 0.5153684616088867, 0.4541356563568115, -0.37317901849746704, 0.15670137107372284], [0.3263612687587738, -0.5521175861358643, -1.2027416229248047, -0.6333345770835876, 0.23717787861824036, 0.07446964085102081, -0.16530537605285645, -0.4205816090106964], [-0.43021276593208313, 1.453059196472168, -0.3734857439994812, 0.18344491720199585, 0.2946726381778717, -0.6159266829490662, 0.4230007231235504, 0.05392209440469742], [-1.339622974395752, 0.2717072069644928, -0.5620779991149902, -1.3351272344589233, 0.12276196479797363, -0.25968652963638306, 0.5902029871940613, 0.21502885222434998], [0.49451643228530884, -0.8260623812675476, -0.8175458908081055, 0.8368487358093262, -0.1989104449748993, 0.5821834206581116, -0.4294406473636627, -0.4576447606086731], [0.2535381317138672, 1.2541142702102661, 0.9854559302330017, -0.8238682150840759, 0.6095303297042847, -0.18000565469264984, 0.055877335369586945, 0.11919792741537094]]",4.81643009185791
